EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
700418,SAN BERNARDINO CO.,ADELANTO,5/7/2017,1230,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,116460,C,71,SGX,0,0,Social Media, ,0.01,50,3,N,3,N,(VCV)GEORGE AFB VICT,5/7/2017,1245,34.6207,-117.3743,34.6167,-117.375,A landspout tornado occured near Southern California Logistics Airport in Victorville.,"An upper level strong trough of low pressure moved down the California coast on May 6th, becoming an unseasonably deep (552 DM at 500 mb) closed low over Southern California on the 7th. An associated surface low tracked from San Bernardino County south along the San Diego County coast. The two combined to produce favorable up-slope flow near Palomar Mt. and Birch Hill that resulted in nearly a foot of snow, setting records for May. Elsewhere snowfall was limited to 2 to 5 inches above 5000 ft. Showers and thunderstorms were widespread and persistent, but lower rain rates limited impacts. An isolated thunderstorm produced a weak landspout tornado near Victorville, and multiple locations including Cypress and Redlands reported accumulations of small hail. Peak rainfall totals occurred in San Diego County, where 0.50 to 2.5 inches fell west of the mountains. Winds were breezy in the deserts, especially as the system deepened on the 6th, but impacts were minimal.",136
730634,HUMBOLDT CO.,EUREKA,1/25/2018,1640,Tornado, ,EF0,0,0,100,0,CA,PST-8, ,122042,C,23,EKA,0,0,County Official, ,0.04,30,1,NNE,1,NNE,EUREKA,1/25/2018,1640,40.8081,-124.1631,40.8081,-124.1631,"A waterspout over Humboldt Bay moved inland across Woodley Island. A boat anemometer measured a wind speed of 54 mph associated with the brief tornado. In addition, a fiber glass case snapped on a dock. The path length was estimated to be 200 feet, and the width was approximately 30 yards.","An upper-level storm system moved east across northwest California, resulting in high elevation snow, coastal hail, and a tornado.",137
731511,FRESNO CO.,PARLIER,2/12/2018,1130,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,122095,C,19,HNX,0,0,Broadcast Media, ,0.3,20,3,N,3,W,REEDLEY AIRPORT,2/12/2018,1132,36.6685,-119.5134,36.6699,-119.5082,A tornado briefly touched down in rural farmland between Riverbend Ave. and Goodfellow Ave. southeast of Sanger and was captured on video and relayed to the NWS by a media source.,High pressure brought a prolonged period of unseasonably warm temperatures to begin February as temperatures were 10 degrees or more above seasonal normals across much of the are for the first 10 days of the month. A low pressure system dropping into the Great Basin on the 10th brought a period of increased winds to the Kern County Mountains and Deserts during the late morning and early afternoon as strong mid level winds mixed down to the surface where there were numerous reports of gusts between 45 and 50 mph. Another trough pushed through the Great Basin on the evening of the 11th through the morning of the 12th which pushed a cold front through Central California and brought another period of increased winds to the area and there were several reports of wind gusts between 50 and 55 mp in the Kern County Mountains and Deserts. this system also brought some light precipitation to the area with amounts generally less than a tenth of an inch of liquid precipitation in post-frontal showers on the 12th. A weak tornado briefly touched down in rural farmland near Sanger during the late morning of the 12th.,138
739885,INYO CO.,BISHOP,3/3/2018,1302,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,123388,C,27,VEF,0,0,Public, ,0.1,10,2,NNW,2,NNW,BISHOP,3/3/2018,1310,37.402,-118.395,37.402,-118.395,There were several public reports of a landspout tornado.  Additional information was gathered from the local newspaper in Bishop California.,"A brief landspout tornado formed north of Bishop, CA.  There were multiple independent reports with video.",139
747045,YUBA CO.,ARBOGA,3/21/2018,1740,Tornado, ,EF0,0,0,1000,0,CA,PST-8, ,124503,C,115,STO,0,0,Law Enforcement, ,1,30,3,ESE,3,ESE,ARBOGA,3/21/2018,1745,39.03,-121.52,39.03,-121.52,"Tornado touchdown observed by Yuba County deputies at Yuba County. Minor damage was observed, including ripped tarps and objects knocked over. Another touchdown was observed and videoed in an open field, about a mile to the north. No damage was observed at the second touchdown location.","Torrential rain from an atmospheric river with locally heavy convective showers brought flash flooding to portions of the northern Sierra and Motherlode foothills. The heaviest flooding was in Groveland, where 4-5 of rain fell, combining with 8-9 of rain in higher elevations upstream. There was also widespread damage in Tuolumne County to roads from debris flows, soil erosion, erosion of water conveyance systems, sewer systems that were inundated with excess water and debris. Roads damaged inluded state Highways 49 and 132. Moccasin Dam was damaged and came close to failure, with  road closures. A tornado struck an amphitheater in Wheatland and caused minor damage. Heavy snow caused travel problems over Sierra highways.",140
738025,TULARE CO.,YETTEM,3/22/2018,1449,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,123057,C,107,HNX,0,0,Storm Chaser, ,1.19,20,0,NNW,1,NW,SEVILLE,3/22/2018,1450,36.4864,-119.2519,36.4881,-119.2306,A storm chaser intercepted a small tornado between Yettem and Seville on State Route 201. The tornado was on the ground for a minute or less and no damage was reported.,"A warm plume of moist tropical air brought a very active period of weather to the area between the evening of March 20 and the evening of March 22. This resulted in widespread heavy rainfall across the area on March 21 and 22 which produced flooding at many locations with rock slides and debris flows closing several roads across the area. The most impacted areas being around Mariposa as a result of the Detwiler Fire burn scar and Springville as a result of the Pier Fire burn scar. In addition, thunderstorms developed during the afternoon of March 22 producing flash flooding at many locations as well as funnel clouds. A Flash Flood Emergency was issued for most of western Mariposa County where several buildings were flooded and some areas were evacuated. A small tornado briefly touched down near Dinuba in Tulare County. In addition, several feet of new snow fell above 9000 feet. Below the snow line, much of the Southern Sierra Nevada measured between 4 and 8 inches of rainfall while most of the San Joaquin Valley picked up between 1 and 3 inches of rainfall.",141
782665,RIVERSIDE CO.,ANZA,8/16/2018,1400,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,130797,C,65,SGX,0,0,Public, ,0.24,2,1,NNW,1,NNW,ANZA,8/16/2018,1430,33.5624,-116.6855,33.5622,-116.6897,"Public reports of a landspout tornado northwest of Anza, CA. No injuries or damages were reported.","Monsoonal moisture moved into Southern California on August 15th and resulted in numerous showers and thunderstorms across the region. Heavy rain fell in the San Diego County Mountains on August 15th, and became more widespread on August 16th and 17th. Mount Laguna picked up 3.20 inches of rainfall on August 17th. Numerous areas of flash flooding and debris flows were reported throughout Southern California, particularly in the Riverside and San Bernardino County mountain areas. A landspout tornado was reported in the Anza Valley associated with a severe thunderstorm. No injuries or major damages were reported.",142
795947,SANTA CRUZ CO.,SANTA CRUZ,1/6/2019,1159,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,133020,C,87,MTR,0,0,NWS Storm Survey, ,0.07,6.67,2,SW,2,SW,SANTA CRUZ,1/6/2019,1204,36.96,-122.04,36.96,-122.04,"Waterspout moved onshore along West Cliff Drive, just west of Woodrow Ave. As it moved onshore, it picked up a construction sign, and tossed it into the mailbox across the street. It also topped two agave cacti in the driveway, before hitting two trees, stripping several small and large limbs off of these trees before dissipating.","A vigorous cold front swept through California on January 5th bringing widespread rainfall and gusty winds. Unstable air behind the frontal passage and sufficient low level shear allowed shallow thunderstorms to develop over the coastal waters, some of which contained rotating cells. Two waterspouts developed and made landfall as tornadoes on the 6th. Additionally, heavy rainfall and strong winds caused roadway flooding, minor debris flows, and numerous downed trees across the region. This storm system caused two fatalities; one caused by a downed tree in Berkeley and another man died in Santa Rosa Creek due to rising waters.",143
796257,SANTA CRUZ CO.,SANTA CRUZ,1/6/2019,1219,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,133020,C,87,MTR,0,0,NWS Storm Survey, ,0.54,6.67,2,S,2,S,SANTA CRUZ,1/6/2019,1220,36.9569,-122.0181,36.9569,-122.0181,"Waterspout crossed the Santa Cruz Wharf, striking the Dolphin Restaurant and removing approximately 35 percent of its roof. The tornado also moved several picnic tables a few feet from their original position. The Dolphin general manager said that it felt like an earthquake struck the building at the peak of the lunch hour, but that the tornado dissipated shortly after striking the wharf.","A vigorous cold front swept through California on January 5th bringing widespread rainfall and gusty winds. Unstable air behind the frontal passage and sufficient low level shear allowed shallow thunderstorms to develop over the coastal waters, some of which contained rotating cells. Two waterspouts developed and made landfall as tornadoes on the 6th. Additionally, heavy rainfall and strong winds caused roadway flooding, minor debris flows, and numerous downed trees across the region. This storm system caused two fatalities; one caused by a downed tree in Berkeley and another man died in Santa Rosa Creek due to rising waters.",144
793391,FRESNO CO.,ACADEMY,1/17/2019,1520,Tornado, ,EF1,0,0,500000,0,CA,PST-8, ,132587,C,19,HNX,0,0,Public, ,0.25,20,3,SSW,3,SSW,ACADEMY,1/17/2019,1525,36.84,-119.56,36.8403,-119.544,A tornado was determined by radar and observed by public and media. Submitted video indicated damage to a building and showed the tornado which touched down near the intersection of Herndon Ave. and Academy Ave. east of Clovis. The tornado was rated EF1 based on official NWS storm survey.,A strong low pressure system with a deep moisture fetch pushed into central California during the afternoon of January 16 and brought moderate to heavy precipitation along with strong winds to much of the area through the afternoon of January 17. Several reports of roadway flooding were received during the morning of January 17 when the heaviest precipitation occurred. Flash flooding and debris flows were reported in the Ferguson Fire burn area in Mariposa County and State Route 140 was closed for over 11 hours. The precipitation turned to showers and isolated thunderstorms during the afternoon of January 17. One thunderstorm produced a tornado east of Clovis which was rated as EF-1 following a storm survey of the damage it produced. Most of the San Joaquin Valley and Kern County Deserts picked up between half an inch to an inch of rain while the Southern Sierra Nevada had 2 to 4 inches of liquid precipitation and the Kern County Mountains had 1.5 to 3 inches of liquid precipitation. The precipitation mainly fell as snow above 7000 feet where several locations in the higher elevations of the Southern Sierra Nevada above 7000 feet picked up 10 to 20 inches of new snowfall. There were also several reports of post-frontal wind gusts exceeding 50 mph in the Kern County Mountains and Deserts while a few low impact indicator sites had gusts exceeding 65 mph.,145
808421,COLUSA CO.,STEGEMAN,2/2/2019,1538,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,134879,C,11,STO,0,0,Trained Spotter, ,0.1,20,2,E,2,E,STEGEMAN,2/2/2019,1543,39.35,-122,39.3514,-121.9981,"On February 2, 2019 there was a brief tornado touchdown at the Sacramento River National Wildlife Refuge north of Colusa. A weather spotter took a video of the touchdown, which occurred in a wetlands area. No damage was reported.","A cold storm brought blizzard conditions in the mountains and severe thunderstorms with weak tornadoes, hail, flooding in the Central Valley. There was very heavy mountain snow, especially in the Sierra, with storm total snow accumulations to 6 to 8 feet. The heavy snow coupled with strong winds brought whiteout conditions and shut down major mountain roads such as I80. Snow accumulations with this cold storm extended down through the foothills, causing tens of thousands of homes to lose power and many schools to close.",146
795410,MARIPOSA CO.,BEN HUR,2/2/2019,1555,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,132944,C,43,HNX,0,0,NWS Storm Survey, ,0.19,25,2,NW,2,NNW,BEN HUR,2/2/2019,1600,37.37,-119.97,37.3702,-119.9665,A National Weather Service Storm Survey confirmed that a weak EF 0 tornado had touched down near the intersection of Ben Hur Road and Beach Road south of Mariposa.,"A strong upper low pressure system approached the central California coast during the morning of February 2. Ahead of the low, strong southerly winds impacted the Grapevine area along Interstate 5 for much of the morning. By late morning the strong winds spread northward into the Bakersfield area where there were numerous reports of downed trees and wind damage. As the main low moved inland during the day, moderate to heavy precipitation spread into area and produced several instances of roadway and nuisance flooding. Scattered thunderstorms brought additional rainfall and small hail to the San Joaquin Valley and southern Sierra foothills during the late afternoon. One thunderstorm produced a brief small tornado south of Mariposa. Several stations in the San Joaquin Valley picked up over an inch of rain while several stations in the mountains measured  between 2 and 5 inches of liquid precipitation. The precipitation fell mainly as snow above 5000 feet where heavy snowfall was reported at several stations and several feet of new snowfall was estimated at several SNOTELS from this storm and the following storm which moved through the area on February 4 and 5.",147
808422,SUTTER CO.,YUBA CITY SOUTH,2/2/2019,1750,Tornado, ,EF0,0,0,5000,0,CA,PST-8, ,134879,C,101,STO,0,0,Public, ,0.3,20,5,SSW,5,SSW,YUBA CITY SOUTH,2/2/2019,1755,39.05,-121.65,39.0526,-121.6508,"National Weather Service meteorologists confirmed an EF0 tornado touched down at approximately 5:50 pm pst on Saturday, February 2nd, just south of Yuba City, CA. This tornado touch down was very brief as it tracked to the north northwest. Radar data and the damage pattern were used to confirm the touchdown. Several trees were knocked down and there was minor roof damage to a home. Leaves and branches were completely stripped off one side of a tree.","A cold storm brought blizzard conditions in the mountains and severe thunderstorms with weak tornadoes, hail, flooding in the Central Valley. There was very heavy mountain snow, especially in the Sierra, with storm total snow accumulations to 6 to 8 feet. The heavy snow coupled with strong winds brought whiteout conditions and shut down major mountain roads such as I80. Snow accumulations with this cold storm extended down through the foothills, causing tens of thousands of homes to lose power and many schools to close.",148
798027,MADERA CO.,KNOWLES,2/15/2019,945,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,133307,C,39,HNX,0,0,Social Media, ,0.56,25,5,SE,5,SE,KNOWLES,2/15/2019,950,37.16,-119.81,37.1655,-119.8025,An EF 0 tornado near Yosemite Lakes was determined by video and pictures posted on Facebook.,"A deep moisture plume moved through central California on February 13 and 14 as a strong low pressure system approached the area. Heavy rainfall and strong southerly winds impacted the area as this moisture moved through the area. Several reports of winds gusts exceeding 60 mph were reported and snow levels rose to near 9000 feet which resulted in widespread flooding in the area and several road closures from flooding and debris flows were reported. A strong cold front pushed through the area during the morning of February 15 which resulted in snow levels plummeting to around 5000 feet. Thunderstorms broke out in the colder and unstable post-frontal airmass and several reports of small hail were observed in the San Joaquin Valley. In addition, a small EF 0 tornado briefly touched down n ear Yosemite Lakes and funnel clouds were observed in the San Joaquin Valley. A colder system moved into the area on February 16 and snow levels lowered further down to 1500 feet. Low elevation snowfall on February 16 and 17 resulted in numerous road closures and travel delays and there were several reports of 10 to 20 inches of new snowfall reported in the Southern Sierra Nevada between the evening of February 15 and the evening of February 17. Rainfall totals between February 13 and February 17 were generally between 3 and 7 inches of liquid precipitation in the higher elevations of the Southern Sierra Nevada with 2 to 5 inches in the adjacent foothills. Much of the San Joaquin Valley picked up between a half inch and an inch and a half of rainfall during this period while the Tehachapi Mountains generally picked up between 1 to 2 inches of liquid precipitation during the 5 day period.",149
801141,FRESNO CO.,MENDOTA,3/2/2019,1215,Tornado, ,EF0,0,0,20000,0,CA,PST-8, ,133725,C,19,HNX,0,0,NWS Storm Survey, ,0.17,10,1,NW,1,NW,MENDOTA,3/2/2019,1220,36.7574,-120.3926,36.7591,-120.3917,NWS Storm Survey determined an EF0 tornado estimated at 70 mph with a path length of 300 yards and a width of 10 yards damaged three roofs between Valenzuela St. and the corner of San Pedro St. and Oxnard St. The time was confirmed from residents videos shared with NWS.,"A strong Pacific storm system moved through central California on March 2. Light precipitation began ahead of the storm during the evening of March 1 then became moderate to locally heavy during the morning of March 2. As a cold front pushed through the area during the late morning and early afternoon hours, thunderstorms developed in the cooler post-frontal airmass producing areas of flooding as well as a small tornado near Mendota which caused minor roof damage to a few homes. Between 1 and 3 inches of liquid precipitation fell across most of the Southern Sierra Nevada. Snow levels were above 8000 feet for much of the event, but lowered to around 5000 feet behind the cold front on Tuesday afternoon. Much of the San Joaquin Valley and Kern County Mountains picked up half an inch to an inch of rain and the Kern County Deserts generally picked up between a tenth to a half an inch of rainfall. The storm moved east of the area by the morning of March 3.",150
807845,KERN CO.,RIDGECREST ARPT,4/16/2019,1500,Tornado, ,EF0,0,0,1000,0,CA,PST-8, ,134779,C,29,HNX,0,0,Trained Spotter, ,1.14,50,1,NW,2,SE,CHINA LAKE,4/16/2019,1505,35.6129,-117.6405,35.6273,-117.6304,"An EF0 touched down north of Bowman Rd. in Ridgecrest and tracked northeast. The tornado crossed Church Ave., then moved through a scrapyard and crossed into San Bernadino County.",A low pressure system tracked into the Pacific Northwest during the evening of April 15 dropping a cold front southward into central California. The front dropped southward during the morning of April 16 producing widespread precipitation across the area. Much of the San Joaquin valley picked up between 1 and 3 tenths of an inch of rainfall while much of the Southern Sierra Nevada and adjacent foothills picked up between a quarter to half an inch of liquid precipitation. The precipitation mainly fell as snow above 7000 feet with several locations picking up between 3 and 6 inches with local amounts up to 9 inches in Yosemite National Park. Post frontal thunderstorms brought locally strong wind gusts to the crest of the Southern Sierra Nevada in Tulare County. The thunderstorms later moved further southward into the Kern County Deserts. One thunderstorm produced a small tornado which touched down in Ridgecrest then tracked northeast into San Bernadino County. Strong winds associated with this system produced widespread gusts exceeding 40 mph with a few stations reporting gusts exceeding 60 mph. This system moved east of the area by the morning of April 17 giving way to drying conditions and diminished winds.,151
814686,SAN BERNARDINO CO.,SPANGLER,4/16/2019,1505,Tornado, ,EF0,0,0,1000,0,CA,PST-8, ,135785,C,71,VEF,0,0,Public, ,0.45,50,12,WNW,12,WNW,SPANGLER,4/16/2019,1510,35.6216,-117.6344,35.6273,-117.6304,"A landspout tornado entered San Bernardino County from Kern County and tracked roughly a half mile northeast before dissipating in open desert. One truck was damaged, and one window was broken out of a home.",A strong Pacific storm system brought unsettled weather to the Mojave Desert. A landspout caused minor damage along a half mile track in San Bernardino County.,152
821391,SAN DIEGO CO.,BOULDER OAKS,4/22/2019,1500,Tornado, ,EFU,0,0,0,0,CA,PST-8, ,136526,C,73,SGX,0,0,Broadcast Media, ,0.31,50,4,SW,4,SW,BOULDER OAKS,4/22/2019,1600,32.6965,-116.5286,32.692,-116.5282,KUSI TV shared several photos of a waterspout over Lake Morena. Early a report and photo of a funnel cloud was capture on SDGE webcamera near Mt Laguna. No damage reported but water spray evident over the lake. Thunderstorms and cumulus clouds were in the vicinity.,"An inside slider upper low brought moisture and instability to SoCal on April 22nd. Thunderstorms developed over the mountains and deserts. Heavy rain, thunder and lightning occurred in these storms. A waterspout was observed in Morena Lake and a webcam captured a possible funnel cloud over Mount Laguna.",153
814192,FRESNO CO.,WESTHAVEN,5/19/2019,1441,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,135691,C,19,HNX,0,0,NWS Storm Survey, ,0.35,100,2,SSE,2,SSE,WESTHAVEN,5/19/2019,1442,36.2,-119.99,36.2024,-119.9845,NWS storm survey team determined that an EF0 tornado touched down 6 miles east of Huron and was on the ground for less than 1 minute. Radar velocity profiles estimated 70 mph winds. Video of the circulation was posted on several social media networks.,"A strong upper level low pressure system moved into central California during the afternoon of May 18. A cold front associated with this system pushed across the area overnight bringing periods of moderate to locally heavy precipitation to the area with much of the area picking up between 0.75 and 2 inches of liquid precipitation. As a result, many long standing daily rainfall records were shattered on both May 18 and on May 19. The precipitation mainly fell as snow above 6000 feet, and brought an additional 8 to 14 inches of snow to much of the higher Sierra Nevada range from Yosemite Park southward. Thunderstorms broke out across the San Joaquin Valley in the unstable post-frontal airmass during the afternoon of May 19. There were several reports of small hail and locally heavy rainfall from areas impacted by these thunderstorms. One strong cell produced a small EF0 tornado near Huron as well as some wind damage.",154
816579,KERN CO.,BENA,6/2/2019,1619,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,136079,C,29,HNX,0,0,Public, ,0.2,50,5,WSW,5,WSW,BENA,6/2/2019,1622,35.32,-118.76,35.3172,-118.7634,A small EF0 tornado touched down in a rural area east of Bakersfield and northeast of Lamont. The tornado tracked southwestward for around 300 yards.,An upper level low pressure system remained nearly stationary over southern California and continued to spread wrap around moisture into the area. This resulted in another afternoon of showers and thunderstorms on June 2. One cell produced a tornado east of Bakersfield while several others produced heavy rainfall and small hail. A slow moving thunderstorm produced flash flooding in downtown Coalinga which damaged several structures. The low moved east on June 3 and 4 which resulted in less moisture spreading  into the area and fewer thunderstorms on the following afternoons.,155
860470,YOLO CO.,DAVIS,9/28/2019,1637,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,143256,C,113,STO,0,0,Public, ,1.7,1,2,N,2,N,DAVIS,9/28/2019,1650,38.579,-121.75,38.579,-121.75,A tornado was reported by a University of California Davis atmospheric science student. The student was reported to be east of highway 101a and highway 29 around 5:41 pm pst and filmed the tornado.,"An unseasonably cold upper level low pressure system brought showers and thunderstorms to the Valley, which brought accumulating and damaging hail and a weak tornado to the Davis. High elevation snow was observed as well.",156
863993,VENTURA CO.,VENTURA,12/25/2019,2100,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,143936,C,111,LOX,0,0,NWS Storm Survey, ,0.84,7,3,SSE,2,S,VENTURA,12/25/2019,2115,34.2356,-119.2588,34.246,-119.2664,A strong thunderstorm generated a weak tornado over Ventura Harbor (in Ventura county). Only very minor damage was reported.,"A powerful winter storm brought significant rain, snow and wind to the area. Rainfall totals ranged from 1 to 2 inches across coastal and valleys areas with 2 to 4 inches in the foothills and mountains. With snow levels dropping to between 2500 and 3500 feet, significant snowfall was reported in the mountains (up to 1 to 2 feet) and even the Antelope Valley (4 to 8 inches). Numerous road closures due to winter storm conditions were reported, including Interstate 5 through the Grapevine as well as Highways 14 and 138. Additionally, thunderstorms generated a waterspout over the coastal waters as well as a very weak tornado over Ventura Harbor.",157
898112,SACRAMENTO CO.,MICHIGAN BAR,5/18/2020,1121,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,148727,C,67,STO,0,0,Public, ,0.1,20,4,SSW,4,SSW,MICHIGAN BAR,5/18/2020,1126,38.4,-121.04,38.4,-121.04,"This is an update to Ione funnel cloud local storm report that was previously sent. A member of the public reported a brief tornado near Ione from 12:21 pm to 12:26pm on May 18, 2020. Location and timing are approximate.","A late season storm brought showers, thunderstorms, and high elevation snow to the region. Thunderstorms brought heavy rain, copious amounts of small and accumulating hail, funnel clouds, and even a weak tornado to interior northern California.",158
916656,LASSEN CO.,PLUMAS,8/15/2020,1230,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,152203,C,35,REV,0,0,NWS Storm Survey, ,0.43,137,3,WSW,3,WSW,PLUMAS,8/15/2020,1234,39.7313,-120.1284,39.7301,-120.1209,"A mesoanticyclone embedded within a deep pyrocumulonimbus updraft inside the Loyalton wildfire perimeter generated an EF1 rated anticyclonic tornado that snapped (DI 28, DOD 4) and uprooted (DI 28, DOD 3) several Jeffrey pine trees along a 0.43-mile path within Roberts Canyon. The tornado spun up 0.15 miles north-northeast of the intersection of Forest Service Road 182 and Forest Service Road 31182 and dissipated 0.44 miles east of the aforementioned intersection. The damage path had a maximum width of 137 yards. No injuries or deaths occurred with this tornado.","Dry conditions and anomalously low fuel moisture, in combination with an unstable low-to-mid-level atmosphere, allowed the Loyalton wildfire to develop extreme fire behavior on the afternoon of 15 August 2020. Robust heat and moisture fluxes from the wildfire caused rapid smoke plume deepening and lofting of pyrometeors above the lifting condensation level, which led to the formation of two vertically extensive pyrocumulonimbi and three tornadoes.",159
916709,LASSEN CO.,COYOTEVILLE,8/15/2020,1304,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,152203,C,35,REV,0,0,NWS Storm Survey, ,0.09,20,32,ENE,32,ENE,COYOTEVILLE,8/15/2020,1308,39.7239,-120.1303,39.7226,-120.1299,"A mesoanticyclone embedded within a deep pyrocumulonimbus updraft inside the Loyalton wildfire perimeter generated an EF1 rated anticyclonic tornado that snapped several quaking aspen trees (DI 27, DOD 4) along a 0.09-mile path on the northeast facing slope of Roberts Canyon. The tornado spun up 0.37 miles south-southwest of the intersection of Forest Service Road 182 and Forest Service Road 31182 and dissipated 0.46 miles south-southwest of the aforementioned intersection. The damage path had a maximum width of 20 yards. No injuries or deaths occurred with this tornado.","Dry conditions and anomalously low fuel moisture, in combination with an unstable low-to-mid-level atmosphere, allowed the Loyalton wildfire to develop extreme fire behavior on the afternoon of 15 August 2020. Robust heat and moisture fluxes from the wildfire caused rapid smoke plume deepening and lofting of pyrometeors above the lifting condensation level, which led to the formation of two vertically extensive pyrocumulonimbi and three tornadoes.",160
916735,LASSEN CO.,PLUMAS,8/15/2020,1341,Tornado, ,EFU,0,0,0,0,CA,PST-8, ,152203,C,35,REV,0,0,NWS Storm Survey, ,3.16,156,2,SW,1,NE,PLUMAS,8/15/2020,1410,39.731,-120.1009,39.7615,-120.0565,"Bystanders along CA 70 and US 395 near Hallelujah Junction captured multiple videos and photographs of an anticyclonically rotating tornado pendant to the base of a pyrocumulonimbus cloud. The tornado caused no damage from which the NWS could assign an EF-scale rating as it traversed across an area of burned sagebrush. From photographs and video evidence, the approximate path of the tornado was calculated. The tornado traveled along a 3.16-mile path from the head of Roberts Canyon to 1.33 miles southwest of Hallelujah Junction. The maximum path width was approximately 156 yards. No injuries or deaths occurred with this tornado.","Dry conditions and anomalously low fuel moisture, in combination with an unstable low-to-mid-level atmosphere, allowed the Loyalton wildfire to develop extreme fire behavior on the afternoon of 15 August 2020. Robust heat and moisture fluxes from the wildfire caused rapid smoke plume deepening and lofting of pyrometeors above the lifting condensation level, which led to the formation of two vertically extensive pyrocumulonimbi and three tornadoes.",161
921844,MADERA CO.,CENTRAL CAMP,9/5/2020,1417,Tornado, ,EF2,0,0,0,0,CA,PST-8, ,152993,C,39,HNX,0,0,NWS Storm Survey, ,12.02,50,8,E,11,ENE,BEASORE,9/5/2020,1437,37.35,-119.34,37.5218,-119.3056,"Storm survey conducted by on site NWS IMET. EF2 damage just north of Mammoth Pool, inside Wagner Campground and near Chawanakee Joint Elementary School. Multiple 2 foot diameter trees were snapped 20-30 feet up with branches and bark removed. The firewhirl prodcued estimated winds at 115-125 mph.","The Creek fire started at 633 pm PDT on September 4th (Labor Day Weekend) in the vicinity of Big Creek, California near the town of Shaver Lake. The fire was in an area of very heavy tree mortality in the Sierra National Forest. The fire had explosive grown on September 5th and 6th under excessive heat and low humidity, but not much wind. The fire became plume dominated on the 5th and column collapses were noted by AlertFire Cameras late on the 5th within the extremely unstable environment. Damaging fire whirls occurred just north of Mammoth Pool with ground survey estimated winds at 115-125 mph, and near Huntington Lake with patterns indicating winds of 90-107 mph. By the evening of September 6th, the fire fire had grown to 73,278 acres. Extensive smoke|allowed the fire to slow some by Monday and Tuesday September 7th-8th, however the fore continued to grow, reaching nearly 153,000 acres by September 9th. Around this time, the complexity of the incident necessitated management of the fire to be split into a north zone and a south zone with 2 overhead teams assigned. The fire closed Highway 168 and may local roads and there were evacuations of as many as 45,000 people. Hundreds of people were rescued by California National Guard helicopters from the Mammoth Pool area and also from the China Peak ski resort. Hot ands dry conditions under strong high pressure continued throughout the remainder of September with extensive smoke often hampering air operations. By the end of September the fire had burned 307,051 acres and had destroyed 853 structures and damaged 64 others. Cost of containment was $106 Million. The fire continued to burn into November.",162
